name,issn,licence
International Journal of Wireless &amp; Mobile Networks ,9754679,http://creativecommons.org/licenses/by/3.0/legalcode
International Journal of Zoology,16878477,http://creativecommons.org/licenses/by/3.0/legalcode
International Journal on Applications of Graph Theory in Wireless ad hoc Networks and Sensor Networks ,9757260,http://creativecommons.org/licenses/by/3.0/legalcode
International Journal on Computer Science and Engineering,9753397,http://creativecommons.org/licenses/by/3.0/legalcode
International Journal on Soft Computing ,22297103,http://creativecommons.org/licenses/by/3.0/legalcode
International Research Journal of Pure and Applied Chemistry,22313443,http://creativecommons.org/licenses/by/3.0/legalcode
International Review of Research in Open and Distance Learning,14923831,http://creativecommons.org/licenses/by/3.0/legalcode
"International Transaction Journal of Engineering, Management, &amp; Applied Sciences &amp; Technologies",22289860,http://creativecommons.org/licenses/by/3.0/legalcode
Interpersona : An International Journal on Personal Relationships,19816472,http://creativecommons.org/licenses/by/3.0/legalcode
Ion Exchange Letters,18034039,http://creativecommons.org/licenses/by/3.0/legalcode
Iraqi Journal of Veterinary Sciences,16073894,http://creativecommons.org/licenses/by/3.0/legalcode
Irish Veterinary Journal ,20460481,http://creativecommons.org/licenses/by/3.0/legalcode
Israel Journal of Health Policy Research ,20454015,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Agronomy,20907656,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Algebra,20906285,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Allergy,20905521,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Analytical Chemistry,20907311,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Anesthesiology,20905548,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Applied Mathematics,20905564,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Artificial Intelligence,20907435,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Astronomy and Astrophysics,20904738,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Bioinformatics,20907346,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Cardiology,20905580,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ceramics,20907494,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Civil Engineering,20905106,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Communications and Networking,20904355,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Computational Mathematics,20907842,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Condensed Matter Physics,20907397,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Dentistry,20904371,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Dermatology ,20904592,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Discrete Mathematics,20907788,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ecology,20904614,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Education,20908652,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Emergency Medicine,20905637,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Endocrinology ,20904630,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Gastroenterology,20904398,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Geometry,20906307,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Hematology,2090441X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Immunology,20905645,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Machine Vision,20907796,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Materials Science,20906080,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mathematical Analysis,20904657,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mathematical Physics,20904673,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mechanical Engineering,20905122,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Meteorology,20907516,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Microbiology,20907478,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Molecular Biology,20907907,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Nanotechnology,20906064,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Neurology,20905505,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Nursing,20905483,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Obstetrics and Gynecology,20904436,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Oncology,20905661,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ophthalmology,20905688,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Optics,20907826,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Organic Chemistry,20905149,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Orthopedics ,20906161,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Otolaryngology,20905742,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pathology ,2090570X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pediatrics,2090469X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pharmaceutics,20906145,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pharmacology,20905165,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Physical Chemistry,20907761,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Psychiatry,20907966,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Public Health,20908008,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pulmonology,20905769,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Renewable Energy,20907451,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Rheumatology,20905467,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Signal Processing,20905041,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Surgery,20905785,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Toxicology,20906188,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Urology,20905807,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Vascular Medicine,20905823,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Veterinary Science,20904452,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Zoology,2090522X,http://creativecommons.org/licenses/by/3.0/legalcode
Japanese Clinical Medicine,11796707,http://creativecommons.org/licenses/by/3.0/legalcode
Jazykovedný Časopis ,215597,http://creativecommons.org/licenses/by/3.0/legalcode
JLIS.it,20381026,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Advances in Modeling Earth Systems,19422466,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Aerospace Technology and Management,19849648,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Aging Research,20902204,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Agricultural Science,19169752,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Agrobiology,18034403,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Allergy,16879783,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Alternative Perspectives in the Social Sciences,19441088,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Amino Acids,20900112,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Analytical Methods in Chemistry,20908865,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Anthropology,20904045,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics,1110757X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics and Decision Sciences,11739126,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics and Stochastic Analysis,10489533,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Sciences in Environmental Sanitation,1262807,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Technology in Environmental Sanitation,20883218,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Atomic, Molecular, and Optical Physics",16879228,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Automated Methods and Management in Chemistry,14639246,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biological Engineering,17541611,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biology,14785854,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biomedical Discovery and Collaboration,17475333,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biomedicine and Biotechnology,11107243,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biophysics,16878000,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biotech Research,19443285,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Blood Transfusion,20909187,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Botany,20900120,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Brachial Plexus and Peripheral Nerve Injury,17497221,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cancer Epidemiology,16878558,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cardiothoracic Surgery,17498090,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cardiovascular and Thoracic Research,20085117,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cardiovascular Magnetic Resonance,10976647,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cell Death,11790660,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Central Nervous System Disease,11795735,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Chain-Computerisation,18799523,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Circadian Rhythms,17403391,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Clinical Bioinformatics,20439113,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Combustion ,20901968,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Computational Geometry,1920180X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Computer Science and Control Systems,18446043,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Computer Systems, Networks, and Communications",16877381,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Control Science and Engineering,16875249,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Dental Biomechanics ,17587360,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Dental Research, Dental Clinics, Dental Prospects",2008210X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Drug Delivery ,20903014,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of E-Government Studies and Best Practices,21554137,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Educators Online,1547500X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical and Computer Engineering ,20900147,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical and Electronics Engineering,18446035,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical Bioimpedance,18915469,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrochemical Science and Engineering,18479286,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Emerging Trends in Computing and Information Sciences ,20798407,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Environmental and Public Health,16879805,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ethnobiology and Ethnomedicine,17464269,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Excipients and Food Chemicals,21502668,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Experimental &amp; Clinical Cancer Research,17569966,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Experimental and Clinical Assisted Reproduction (JECAR),17431050,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Functional Biomaterials,20794983,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Geography and Geology,19169779,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Geological Research,16878833,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Hematology &amp; Oncology,17568722,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Identity and Migration Studies,18435610,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Immune Based Therapies and Vaccines,14768518,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Inequalities and Applications,10255834,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Inflammation,14769255,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Information Technology in Construction,18744753,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of International Social Research,13079581,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Lipids,20903030,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Logic and Analysis,17599008,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Low Power Electronics and Applications,20799268,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Management and Sustainability ,19254725,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Marine Biology,16879481,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Mathematics Research,19169795,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Metallurgy,16879465,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Molecular Biology Research,1925430X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Molecular Signaling,17502187,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nanobiotechnology,14773155,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nanomaterials,16874110,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nanotechnology,16879503,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Negative Results in Biomedicine,14775751,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neurodevelopmental Disorders,18661955,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of NeuroEngineering and Rehabilitation (JNER),17430003,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neuroinflammation,17422094,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neuroparasitology,20902344,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nucleic Acids,20900201,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nutrition and Metabolism,20900724,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Obesity,20900708,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Occupational Medicine and Toxicology,17456673,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Oncology,16878450,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ophthalmology,2090004X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Orthopaedic Surgery and Research,1749799X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Osteoporosis,20420064,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Parasitology Research,20900023,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pathogens,20903065,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pedagogy ,13381563,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pharmaceutical Sciences and Research,9751459,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pharmacy Research,9746943,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Physical Education and Sport,22478051,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Physical Therapy,20790015,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Plant Protection Research,14274345,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Politics and Law,19139047,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pregnancy,20902727,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Probability and Statistics,1687952X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Research in Medical Sciences,17351995,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Robotics,16879600,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Scientific Review,9750754,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Sensors,1687725X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Signal Transduction,20901739,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Skin Cancer,20902905,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Solid Tumors,19254067,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Spatial Information Science,1948660X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Statistical Software,15487660,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Stress Physiology &amp; Biochemistry,19970838,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Sustainable Development ,19139063,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of the Chicago Colloquium on Digital Humanities and Computer Science,21638284,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of the Entomological Society of British Columbia,710733,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of the International Society of Sports Nutrition,15502783,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of the South African Veterinary Association,10199128,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Thermodynamics,16879244,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Thyroid Research,20420072,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Tissue Engineering,20417314,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Toxicology,16878191,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Translational Medicine,14795876,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Transplantation,20900007,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Trauma Management &amp; Outcomes,17522897,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Tropical Medicine,16879686,http://creativecommons.org/licenses/by/3.0/legalcode
Journalistica : Tidskrift för Forskning i Journalistik,19016220,http://creativecommons.org/licenses/by/3.0/legalcode
Jurnal Sistem Komputer,20874685,http://creativecommons.org/licenses/by/3.0/legalcode
Kansas Library Association College and University Libraries Section Proceedings,2160942X,http://creativecommons.org/licenses/by/3.0/legalcode
Knowledge Management &amp; E-Learning : an International Journal,20737904,http://creativecommons.org/licenses/by/3.0/legalcode
Koedoe : African Protected Area Conservation and Science,756458,http://creativecommons.org/licenses/by/3.0/legalcode
Laser Chemistry,2786273,http://creativecommons.org/licenses/by/3.0/legalcode
Leonardo Electronic Journal of Practices and Technologies,15831078,http://creativecommons.org/licenses/by/3.0/legalcode
Leonardo Journal of Sciences,15830233,http://creativecommons.org/licenses/by/3.0/legalcode
Lesnícky Časopis,3231046,http://creativecommons.org/licenses/by/3.0/legalcode
Leukemia Research and Treatment,20903219,http://creativecommons.org/licenses/by/3.0/legalcode
Liber Quarterly : The Journal of European Research Libraries,14355205,http://creativecommons.org/licenses/by/3.0/legalcode
Libyan Journal of Medicine,18196357,http://creativecommons.org/licenses/by/3.0/legalcode
Life Sciences and Medicine Research,19487886,http://creativecommons.org/licenses/by/3.0/legalcode
Limnological Review,16425952,http://creativecommons.org/licenses/by/3.0/legalcode
Lingua Posnaniensis,794740,http://creativecommons.org/licenses/by/3.0/legalcode
Linguamática,16470818,http://creativecommons.org/licenses/by/3.0/legalcode
Linhas Críticas,15164896,http://creativecommons.org/licenses/by/3.0/legalcode
Lipid Insights,11786353,http://creativecommons.org/licenses/by/3.0/legalcode
Lipids in Health and Disease,1476511X,http://creativecommons.org/licenses/by/3.0/legalcode
Literacy and Numeracy Studies,14410559,http://creativecommons.org/licenses/by/3.0/legalcode
Living Reviews in Democracy,16630165,http://creativecommons.org/licenses/by/3.0/legalcode
Macedonian Journal of Medical Sciences,18575749,http://creativecommons.org/licenses/by/3.0/legalcode
Madagascar Conservation &amp; Development,16622510,http://creativecommons.org/licenses/by/3.0/legalcode
Magnetic Resonance Insights,1178623X,http://creativecommons.org/licenses/by/3.0/legalcode
Makara Seri Kesehatan,16936728,http://creativecommons.org/licenses/by/3.0/legalcode
Makara Seri Sosial Humaniora ,16936701,http://creativecommons.org/licenses/by/3.0/legalcode
Makara Seri Teknologi ,16936698,http://creativecommons.org/licenses/by/3.0/legalcode
Malacologica Bohemoslovaca,13366939,http://creativecommons.org/licenses/by/3.0/legalcode
Malaria Journal,14752875,http://creativecommons.org/licenses/by/3.0/legalcode
Malaria Research and Treatment,20444362,http://creativecommons.org/licenses/by/3.0/legalcode
Marine Drugs,16603397,http://creativecommons.org/licenses/by/3.0/legalcode
Materials,19961944,http://creativecommons.org/licenses/by/3.0/legalcode
Mathematical Problems in Engineering,1024123X,http://creativecommons.org/licenses/by/3.0/legalcode
Mechanical Sciences,21919151,http://creativecommons.org/licenses/by/3.0/legalcode
Mediators of Inflammation,9629351,http://creativecommons.org/licenses/by/3.0/legalcode
Medical and Health Science Journal,18041884,http://creativecommons.org/licenses/by/3.0/legalcode
Medical Gas Research,20459912,http://creativecommons.org/licenses/by/3.0/legalcode
Medicrit : Revista de Medicina Crítica,16908686,http://creativecommons.org/licenses/by/3.0/legalcode
Membranes,20770375,http://creativecommons.org/licenses/by/3.0/legalcode
Meridiano 47 : Boletim de Análise de Conjuntura em Relações Internacionais,15181219,http://creativecommons.org/licenses/by/3.0/legalcode
Merkourios : Utrecht Journal of International and European Law,0927460X,http://creativecommons.org/licenses/by/3.0/legalcode
Meta : Avaliação,21752753,http://creativecommons.org/licenses/by/3.0/legalcode
Metal-Based Drugs,7930291,http://creativecommons.org/licenses/by/3.0/legalcode
Microbial Cell Factories,14752859,http://creativecommons.org/licenses/by/3.0/legalcode
Microbial Informatics and Experimentation,20425783,http://creativecommons.org/licenses/by/3.0/legalcode
Microbiology Insights,11786361,http://creativecommons.org/licenses/by/3.0/legalcode
Micromachines,2072666X,http://creativecommons.org/licenses/by/3.0/legalcode
Minimally Invasive Surgery,20901445,http://creativecommons.org/licenses/by/3.0/legalcode
"Modeling, Identification and Control",3327353,http://creativecommons.org/licenses/by/3.0/legalcode
Modelling and Simulation in Engineering,16875591,http://creativecommons.org/licenses/by/3.0/legalcode
Modern Applied Science,19131844,http://creativecommons.org/licenses/by/3.0/legalcode
Molbank,14228599,http://creativecommons.org/licenses/by/3.0/legalcode
Molecular Biology International,20902190,http://creativecommons.org/licenses/by/3.0/legalcode
Molecular Cancer,14764598,http://creativecommons.org/licenses/by/3.0/legalcode
Molecular Cytogenetics,17558166,http://creativecommons.org/licenses/by/3.0/legalcode
Molecular Neurodegeneration,17501326,http://creativecommons.org/licenses/by/3.0/legalcode
Molecular Pain,17448069,http://creativecommons.org/licenses/by/3.0/legalcode
Molecules,14203049,http://creativecommons.org/licenses/by/3.0/legalcode
Mountain Research and Development,2764741,http://creativecommons.org/licenses/by/3.0/legalcode
Multiple Sclerosis International,20902654,http://creativecommons.org/licenses/by/3.0/legalcode
Nacameh ,20070373,http://creativecommons.org/licenses/by/3.0/legalcode
Natural Hazards and Earth System Sciences,15618633,http://creativecommons.org/licenses/by/3.0/legalcode
Neural Development,17498104,http://creativecommons.org/licenses/by/3.0/legalcode
Neural Plasticity,16875443,http://creativecommons.org/licenses/by/3.0/legalcode
Neural Systems &amp; Circuits ,20421001,http://creativecommons.org/licenses/by/3.0/legalcode
Neurology Research International,20901852,http://creativecommons.org/licenses/by/3.0/legalcode
Nonlinear Biomedical Physics,17534631,http://creativecommons.org/licenses/by/3.0/legalcode
Nonlinear Processes in Geophysics,10235809,http://creativecommons.org/licenses/by/3.0/legalcode
Nordic Studies on Alcohol and Drugs ,14550725,http://creativecommons.org/licenses/by/3.0/legalcode
Nordisk Barnehageforskning,18909167,http://creativecommons.org/licenses/by/3.0/legalcode
Norsk Epidemiologi,8032491,http://creativecommons.org/licenses/by/3.0/legalcode
Nursing Research and Practice,20901429,http://creativecommons.org/licenses/by/3.0/legalcode
Nutrients,20726643,http://creativecommons.org/licenses/by/3.0/legalcode
Nutrition &amp; Metabolism,17437075,http://creativecommons.org/licenses/by/3.0/legalcode
Nutrition and Metabolic Insights,11786388,http://creativecommons.org/licenses/by/3.0/legalcode
Nutrition Journal,14752891,http://creativecommons.org/licenses/by/3.0/legalcode
OBETS : Revista de Ciencias Sociales,19891385,http://creativecommons.org/licenses/by/3.0/legalcode
Obstetrics and Gynecology International,16879589,http://creativecommons.org/licenses/by/3.0/legalcode
Ocean Science (OS),18120784,http://creativecommons.org/licenses/by/3.0/legalcode
Ocean Science Discussions (OSD),18120806,http://creativecommons.org/licenses/by/3.0/legalcode
Odiseo : Revista Electrónica de Pedagogía,18701477,http://creativecommons.org/licenses/by/3.0/legalcode
Oeconomics of Knowledge,20668325,http://creativecommons.org/licenses/by/3.0/legalcode
Onderstepoort Journal of Veterinary Research,302465,http://creativecommons.org/licenses/by/3.0/legalcode
Open Access Journal of Medicinal and Aromatic Plants,9747877,http://creativecommons.org/licenses/by/3.0/legalcode
Open Antimicrobial Agents Journal ,18765181,http://creativecommons.org/licenses/by/3.0/legalcode
Open Biology,20462441,http://creativecommons.org/licenses/by/3.0/legalcode
Open Journal of Cardiovascular Surgery,11790652,http://creativecommons.org/licenses/by/3.0/legalcode
Ophthalmology and Eye Diseases,11791721,http://creativecommons.org/licenses/by/3.0/legalcode
Organic Chemistry International,2090200X,http://creativecommons.org/licenses/by/3.0/legalcode
Orphanet Journal of Rare Diseases,17501172,http://creativecommons.org/licenses/by/3.0/legalcode
Osteopathic Medicine and Primary Care,17504732,http://creativecommons.org/licenses/by/3.0/legalcode
Our Dermatology Online,20819390,http://creativecommons.org/licenses/by/3.0/legalcode
Oxidative Medicine and Cellular Longevity,19420900,http://creativecommons.org/licenses/by/3.0/legalcode
Pain Research and Treatment,20901542,http://creativecommons.org/licenses/by/3.0/legalcode
Pakistan Journal of Statistics and Operation Research,18162711,http://creativecommons.org/licenses/by/3.0/legalcode
Palliative Care : Research and Treatment,11782242,http://creativecommons.org/licenses/by/3.0/legalcode
Papers from the Institute of Archaeology,9659315,http://creativecommons.org/licenses/by/3.0/legalcode
Papers in Physics,18524249,http://creativecommons.org/licenses/by/3.0/legalcode
Papers on Global Change IGBP,1730802X,http://creativecommons.org/licenses/by/3.0/legalcode
Papers on Social Representations,10215573,http://creativecommons.org/licenses/by/3.0/legalcode
Parasites &amp; Vectors,17563305,http://creativecommons.org/licenses/by/3.0/legalcode
Parkinson's Disease,20420080,http://creativecommons.org/licenses/by/3.0/legalcode
Particle and Fibre Toxicology,17438977,http://creativecommons.org/licenses/by/3.0/legalcode
Pathology Research International,2042003X,http://creativecommons.org/licenses/by/3.0/legalcode
Patient Safety in Surgery,17549493,http://creativecommons.org/licenses/by/3.0/legalcode
Pediatric Rheumatology,15460096,http://creativecommons.org/licenses/by/3.0/legalcode
Peninsula : A Journal of Relational Politics,1925525X,http://creativecommons.org/licenses/by/3.0/legalcode
Pensando : Revista de Filosofia,2178843X,http://creativecommons.org/licenses/by/3.0/legalcode
Perspectives in Medicinal Chemistry,1177391X,http://creativecommons.org/licenses/by/3.0/legalcode
"Perspectives of Innovations, Economics and Business",18040519,http://creativecommons.org/licenses/by/3.0/legalcode
Pharmaceuticals,14248247,http://creativecommons.org/licenses/by/3.0/legalcode
Pharmaceutics,19994923,http://creativecommons.org/licenses/by/3.0/legalcode
Philósophos : Revista de Filosofia,19822928,http://creativecommons.org/licenses/by/3.0/legalcode
"Philosophy, Ethics, and Humanities in Medicine",17475341,http://creativecommons.org/licenses/by/3.0/legalcode
Photonics Letters of Poland,20802242,http://creativecommons.org/licenses/by/3.0/legalcode
Physical Culture and Sport. Studies and Research,20812221,http://creativecommons.org/licenses/by/3.0/legalcode
Physical Review &amp; Research International,22311815,http://creativecommons.org/licenses/by/3.0/legalcode
Physical Review X,21603308,http://creativecommons.org/licenses/by/3.0/legalcode
Physics Research International,20902220,http://creativecommons.org/licenses/by/3.0/legalcode
PhytoKeys,13142011,http://creativecommons.org/licenses/by/3.0/legalcode
Plant Breeding and Seed Science,14293862,http://creativecommons.org/licenses/by/3.0/legalcode
Plant Methods,17464811,http://creativecommons.org/licenses/by/3.0/legalcode
Plastic Surgery International,20901461,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS Biology,15449173,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS Computational Biology,1553734X,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS Genetics,15537390,http://creativecommons.org/licenses/by/3.0/legalcode
