name,issn,licence
International Research Journal of Pharmacy,22308407,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
International Research Journal of Pure and Applied Chemistry,22313443,http://creativecommons.org/licenses/by/3.0/legalcode
International Review of Research in Open and Distance Learning,14923831,http://creativecommons.org/licenses/by/3.0/legalcode
International School Bangkok Journal of Physics,1906862X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
"International Transaction Journal of Engineering, Management, &amp; Applied Sciences &amp; Technologies",22289860,http://creativecommons.org/licenses/by/3.0/legalcode
İnternet Uygulamaları ve Yönetimi Dergisi,13098772,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Interpersona : An International Journal on Personal Relationships,19816472,http://creativecommons.org/licenses/by/3.0/legalcode
"In_Bo : Ricerche e Progetti per il Territorio, la Città e l'Architettura",20361602,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Ion Exchange Letters,18034039,http://creativecommons.org/licenses/by/3.0/legalcode
Iran Occupational Health,17355133,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Iranian Journal Of Allergy, Asthma and Immunology",17351502,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Arthropod-Borne Diseases ,17357179,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Environmental Health Science &amp; Engineering,17351979,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Health and Environment,20082029,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Language Studies,17357047,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Iranian Journal of Medical Hypotheses &amp; Ideas,17359104,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Microbiology,20083289,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Nuclear Medicine,16812824,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Parasitology  ,17357020,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Pediatrics,10184406,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Pediatrics,20082142,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Pharmacology and Therapeutics,17352657,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Psychiatry,17354587,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Psychiatry and Clinical Psychology,17354315,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Public  Health,22516085,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Journal of Radiology,17351065,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Iranian Rehabilitation Journal ,17353602,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Iranica Journal of Energy and Environment (IJEE),20792115,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Iraqi Journal of Veterinary Sciences,16073894,http://creativecommons.org/licenses/by/3.0/legalcode
Irish Veterinary Journal ,20460481,http://creativecommons.org/licenses/by/3.0/legalcode
Isegoría,11302097,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Island Studies Journal,17152593,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Íslenska Thjodfélagid,1670875X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Israel Journal of Health Policy Research ,20454015,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Agronomy,20907656,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Algebra,20906285,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Allergy,20905521,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Analytical Chemistry,20907311,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Anesthesiology,20905548,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Applied Mathematics,20905564,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Artificial Intelligence,20907435,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Astronomy and Astrophysics,20904738,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Bioinformatics,20907346,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Cardiology,20905580,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ceramics,20907494,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Civil Engineering,20905106,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Communications and Networking,20904355,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Computational Mathematics,20907842,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Condensed Matter Physics,20907397,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Dentistry,20904371,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Dermatology ,20904592,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Discrete Mathematics,20907788,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ecology,20904614,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Education,20908652,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Emergency Medicine,20905637,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Endocrinology ,20904630,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Gastroenterology,20904398,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Geometry,20906307,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Hematology,2090441X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Immunology,20905645,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Machine Vision,20907796,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Materials Science,20906080,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mathematical Analysis,20904657,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mathematical Physics,20904673,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Mechanical Engineering,20905122,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Meteorology,20907516,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Microbiology,20907478,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Molecular Biology,20907907,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Nanotechnology,20906064,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Neurology,20905505,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Nursing,20905483,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Obstetrics and Gynecology,20904436,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Oncology,20905661,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Ophthalmology,20905688,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Optics,20907826,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Organic Chemistry,20905149,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Orthopedics ,20906161,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Otolaryngology,20905742,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pathology ,2090570X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pediatrics,2090469X,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pharmaceutics,20906145,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pharmacology,20905165,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Physical Chemistry,20907761,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Psychiatry,20907966,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Public Health,20908008,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Pulmonology,20905769,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Renewable Energy,20907451,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Rheumatology,20905467,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Signal Processing,20905041,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Surgery,20905785,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Toxicology,20906188,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Urology,20905807,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Vascular Medicine,20905823,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Veterinary Science,20904452,http://creativecommons.org/licenses/by/3.0/legalcode
ISRN Zoology,2090522X,http://creativecommons.org/licenses/by/3.0/legalcode
Italian Journal of Agronomy,11254718,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Italian Journal of Animal Science,15944077,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Izquierdas,07185049,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
J3eA : Journal sur l'Enseignement des Sciences et Technologies de l'Information et des Systèmes,16385705,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Japanese Clinical Medicine,11796707,http://creativecommons.org/licenses/by/3.0/legalcode
Jazykovedný Časopis ,00215597,http://creativecommons.org/licenses/by/3.0/legalcode
JLIS.it,20381026,http://creativecommons.org/licenses/by/3.0/legalcode
Jornal Brasileiro de Nefrologia ,01012800,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Jornal Brasileiro de Patologia e Medicina Laboratorial,16762444,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Jornal Brasileiro de Pneumologia,18063713,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Jornal Brasileiro de Psiquiatria,00472085,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Jornal de Pediatria,00217557,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Jornal Vascular Brasileiro,16775449,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Advanced Studies in Topology,2090388X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Advances in Modeling Earth Systems,19422466,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Aerospace Technology and Management,19849648,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Aesthetics &amp; Culture,20004214,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Aging Research,20902204,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Agricultural Science,19169752,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Agrobiology,18034403,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Allergy,16879783,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Alternative Perspectives in the Social Sciences,19441088,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Amino Acids,20900112,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Analytical Methods in Chemistry,20908865,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Analytical Science &amp; Technology,20933134,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Anthropology,20904045,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics,1110757X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics and Decision Sciences,11739126,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Mathematics and Stochastic Analysis,10489533,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Oral Science,16787757,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Applied Pharmaceutical Science,22313354,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Applied Research and Technology,16656423,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Applied Sciences in Environmental Sanitation,01262807,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Applied Technology in Environmental Sanitation,20883218,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Atomic, Molecular, and Optical Physics",16879228,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Automated Methods and Management in Chemistry,14639246,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ayurveda and Integrative Medicine,09759476,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Bangladesh Academy of Sciences,03788121,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Basic and Clinical Pharmacy,09760105,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Biological Engineering,17541611,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biology,14785854,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biomedical Discovery and Collaboration,17475333,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biomedicine and Biotechnology,11107243,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biophysics,16878000,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Biotech Research,19443285,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Blood Transfusion,20909187,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Botany,20900120,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Brachial Plexus and Peripheral Nerve Injury,17497221,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cancer,18379664,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Cancer Epidemiology,16878558,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cancer Molecules,18160735,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Cancer Research and Therapeutics,09731482,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Carcinogenesis,09746773,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Cardiothoracic Surgery,17498090,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cardiovascular and Thoracic Research,20085117,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cardiovascular Disease Research,09753583,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Cardiovascular Magnetic Resonance,10976647,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Cell Death,11790660,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Central European Agriculture,13329049,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Journal of Central Nervous System Disease,11795735,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Chain-Computerisation,18799523,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Chemical, Biological and Physical Sciences",22491929,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Choice Modelling,17555345,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Circadian Rhythms,17403391,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Clinical and Analytical Medicine ,13090720,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Clinical Bioinformatics,20439113,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Clinical Imaging Science,21567514,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Combustion ,20901968,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Community Hospital Internal Medicine Perspectives,20009666,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Comparative Research in Anthropology and Sociology,20680317,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Comparative Social Work,08099936,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Computational Geometry,1920180X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Computer Science and Control Systems,18446043,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Computer Systems, Networks, and Communications",16877381,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Conflictology,20138857,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Conservative Dentistry,09720707,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Control Science and Engineering,16875249,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Craniovertebral Junction and Spine,09748237,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Current Chinese Affairs,18681026,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Journal of Current Southeast Asian Affairs,18681034,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Journal of Cutaneous and Aesthetic Surgery ,09742077,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Cytology,09709371,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Dagaare Studies,16080130,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Dental Biomechanics ,17587360,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Dental Medicine,1024641X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Journal of Dental Research, Dental Clinics, Dental Prospects",2008210X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Dentistry of Tehran University of Medical Sciences ,20082185,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Drug Delivery ,20903014,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Dutch Literature,22110879,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of E-Government Studies and Best Practices,21554137,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ecology and Field Biology,1975020X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Educators Online,1547500X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical and Computer Engineering ,20900147,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical and Electronics Engineering,18446035,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrical Bioimpedance,18915469,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Electrochemical Science and Engineering,18479286,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Emergencies, Trauma and Shock",09742700,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Emerging Trends in Computing and Information Sciences ,20798407,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Engineering and Applied Sciences,18196608,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Engineering Science and Technology Review,17912377,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Environmental and Public Health,16879805,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ethnobiology and Ethnomedicine,17464269,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Excipients and Food Chemicals,21502668,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Experimental &amp; Clinical Cancer Research,17569966,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Experimental and Clinical Assisted Reproduction (JECAR),17431050,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Experimental and Integrative Medicine,13094572,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Family and Community Medicine,13191683,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Family and Reproductive Health ,17358949,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Financial Therapy,19457774,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of FisheriesSciences.com,1307234X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Forensic Dental Sciences ,09751475,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Functional Biomaterials,20794983,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Geography and Geology,19169779,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Geological Research,16878833,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Geriatric Cardiology,16715411,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Global Infectious Diseases,0974777X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Global Trends in Pharmaceutical Sciences,22307346,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Gynecological Endoscopy and Surgery,09741216,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Hematology &amp; Oncology,17568722,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Herbal Drugs ,20088884,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Historical Biography,19118538,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Human Ecology,09709274,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Human Reproductive Sciences,09741208,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Human Sport and Exercise,19885202,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Identity and Migration Studies,18435610,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Immune Based Therapies and Vaccines,14768518,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Indonesian Social Sciences and Humanities,19798431,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Industrial Engineering and Management,20130953,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Inequalities and Applications,10255834,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Inflammation,14769255,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Information and Organizational Sciences ,18463312,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Information Policy,21583897,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Journal of Information Systems and Technology Management,18071775,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Information Technology in Construction,18744753,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Infrared and Millimeter Waves ,10019014,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Inorganic Materials,1000324X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of International Commercial Law and Technology,19018401,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of International Dental and Medical Research,1309100X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of International Social Research,13079581,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Jazz studies,21581401,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Laboratory Physicians,09742727,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Lasers in Medical Sciences,20089783,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Legal Analysis,21617201,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Library and Information Science,03633640,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Library Innovation,1947525X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Limnology,11295767,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Lipids,20903030,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Logic and Analysis,17599008,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Low Power Electronics and Applications,20799268,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Macrodynamic Analysis,14991586,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Management and Sustainability ,19254725,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Marine Biology,16879481,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Mathematics Research,19169795,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Medical Ethics and History of Medicine,20080387,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Medical Physics,09716203,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Metallurgy,16879465,http://creativecommons.org/licenses/by/3.0/legalcode
"Journal of Microwaves, Optoelectronics and Electromagnetic Applications",21791074,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Mid-Life Health,09767800,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Minimal Access Surgery,09729941,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Modern Methods in Numerical Mathematics,20904770,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Molecular Biology Research,1925430X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Molecular Signaling,17502187,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nano- and Electronic Physics,20776772,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Journal of Nanobiotechnology,14773155,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nanomaterials,16874110,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nanotechnology,16879503,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Negative Results in Biomedicine,14775751,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neonatal Surgery,22260439,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Neurodevelopmental Disorders,18661955,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of NeuroEngineering and Rehabilitation (JNER),17430003,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neuroinflammation,17422094,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neurological Sciences,13001817,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Neuroparasitology,20902344,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Neurosciences in Rural Practice,09763147,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Nucleic Acids,20900201,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Nucleic Acids Investigation,20367996,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Nutrition and Metabolism,20900724,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Obesity,20900708,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Occupational Medicine and Toxicology,17456673,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Oncology,16878450,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Ophthalmology,2090004X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Oral &amp; Maxillofacial Research,2029283X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Journal of Oral and Maxillofacial Pathology,0973029X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Oral Microbiology,20002297,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Orthopaedic Surgery and Research,1749799X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Orthopaedics and Traumatology,15909921,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Osteoporosis,20420064,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pakistan Medical Students ,22222332,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Journal of Parasitology Research,20900023,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pathogens,20903065,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pathology Informatics,22295089,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Pedagogy ,13381563,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pediatric Neurosciences,18171745,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Pharmaceutical Science and Technology,09755772,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Journal of Pharmaceutical Sciences and Research,09751459,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Pharmacology and Pharmacotherapeutics,0976500X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Pharmacy and Bioallied Sciences,09757406,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Pharmacy Research,09746943,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Physical Agents,18880258,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Physical Education and Sport,22478051,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Physical Therapy,20790015,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Plant Protection Research,14274345,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Politics and Law,19139047,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Politics in Latin America,1866802X,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Journal of Postgraduate Medicine,00223859,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Journal of Pregnancy,20902727,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Probability and Statistics,1687952X,http://creativecommons.org/licenses/by/3.0/legalcode
Journal of Public Administration and Governance,21617104,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
